 
16:45:56 ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')) 
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AAA48E10>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AAA4B210>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AAA51550>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AAA53DD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AAA5D510>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AAA5E7D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AAA6E990>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB1D07D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB1D29D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB1D9010>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB1DB1D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB1F1B50>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB1F37D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB1F9D90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB200650>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB2024D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB208950>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB20AF50>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB21C510>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB21F850>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB221550>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB2236D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB231D90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB23C250>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB23E590>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB24C9D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB24E6D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB255590>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB257390>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB2617D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB263BD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB269F10>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB2782D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB27A510>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB284AD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB287290>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB291190>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB2934D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB299650>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB29BC90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB2A5FD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB2B0390>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB2B2C10>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB2B4FD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB2B6CD0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB2C9290>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189AB2CB610>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189ABC819D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189ABC83310>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189ABC91ED0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189ABC98050>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189ABC99910>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189ABC9CB90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
20:19:17 HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceeded with url: /bot5957038360:AAFLp8vX_2clN5waf2Sn4hs4d3riuZENzZQ/getMe (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x00000189ABC9ED90>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
